x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
58.84870814783761,84.56517049026081,-16.99388034467475,58.52190525468143,84.41629175139849,-16.971906816973444,1
0.07381607885332642,115.78934531972254,-23.95155955102308,0.6979726686972185,115.58862624043167,-22.46480672370626,1
-54.34552422669114,84.21448419001672,-19.016560104302215,-54.33296109623316,83.89793131296886,-18.956785642764814,1
-21.26308612397071,101.41460823596259,-7.583994455081154,27.9915514225317,103.13110270463864,-3.342551643737238,3
-27.0741527746992,94.89275375095764,-7.677941553025164,35.41682551804496,92.77955700467754,-0.512975018495041,5
-20.345661909887838,112.59375956662689,0.5638082688144408,28.4952609805635,110.21592353549482,10.097957937964424,5
-22.220494792561738,111.60094204696048,11.958807125097337,30.855150873945377,105.36712565076289,20.146215588628706,5
-21.495097509406037,109.0955433687767,20.946734627305247,32.88792896855932,102.62851555135103,29.70769026733059,5
-21.402613112463428,104.66854445584693,30.74166944440536,35.93957032449822,99.05824642056609,36.51030561648026,5
-27.0741527746992,94.89275375095764,-7.677941553025164,35.41682551804496,92.77955700467754,-0.512975018495041,6
-30.112589867201905,104.29929495307249,11.58403514221095,32.79507091424745,105.17058281196262,12.591905837913487,6
-34.00142603003519,98.94909388971513,23.361386023045327,37.69928993938271,100.08540865170869,26.933949820672282,6
-34.226295995945975,93.53499638520697,36.323921730232755,40.7665037280147,95.54942401299098,34.054997764068176,6
-36.77024882405965,87.76594028026244,45.48766783411054,38.03875150397698,84.1946364734693,55.180633371939955,6
-27.0741527746992,94.89275375095764,-7.677941553025164,35.41682551804496,92.77955700467754,-0.512975018495041,7
-44.70477052701224,89.75978595997464,22.036846687488264,49.84972197023916,90.50038374855922,26.189548329848506,7
-50.26799973280208,68.3944945137925,42.734311456477286,56.25210729327472,75.49604198533967,38.02444198242886,7
-50.14143624516143,41.857029084731096,61.013437310712504,60.5464346577225,54.35614765333804,56.03607454554647,7
-42.421636789821946,19.983229790048398,77.62116488329988,59.23473733491585,19.93591979019766,71.93294759098659,7
