x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
59.83749776640022,5.90527730124262,6.124373684321789,53.08815419848142,4.731149614224023,5.264097823466585,1
3.748395216245285,72.7733459897241,30.090766292528873,-3.211673676067278,72.45093921090185,28.852056894311655,1
-56.680418179781924,7.497434658738854,0.1329105602260796,-63.94150366186096,7.584527404019326,0.9218399396132675,1
-11.636691561415518,51.060801675442946,9.156317681585609,11.569321462274388,50.38458764881253,10.013119895940523,2
-29.57481164503929,55.388114699263696,21.889159056917553,36.0377326079184,54.09800931241821,30.084893816199443,2
-14.485196324155822,54.29915716385537,10.946546641052866,14.247205023486089,53.638212776866425,11.893571141968511,2
-14.485196324155822,54.29915716385537,10.946546641052866,14.247205023486089,53.638212776866425,11.893571141968511,3
-19.23842515637051,56.79715513220711,18.73911250723025,30.646424270299264,47.63303155743185,20.13813081830668,3
-24.203872465885354,60.12807589868791,24.565030079927222,44.34788236498241,42.00781781420673,30.157666075626427,3
-26.682626544594314,67.1473226017741,32.1631467642442,57.782839815350286,39.10038459306688,47.45557816094521,3
-27.74513028764659,69.92343041701233,41.61817995319565,63.596458878443315,17.90538527746716,65.78500733648055,3
-14.485196324155822,54.29915716385537,10.946546641052866,14.247205023486089,53.638212776866425,11.893571141968511,4
-34.48013572249715,55.94821296843102,26.871419818257504,52.25417130020972,47.76980902710923,52.26624100946455,4
-34.48013572249715,55.94821296843102,26.871419818257504,52.25417130020972,47.76980902710923,52.26624100946455,5
-45.42048781188865,61.039358305628156,51.31880600360832,52.37143271153869,50.04761792033216,64.27817293806653,5
-46.74183964048879,58.4527777753228,83.20506814211087,42.812215968397595,56.75086244577247,78.2380159558016,5
-34.48013572249715,55.94821296843102,26.871419818257504,52.25417130020972,47.76980902710923,52.26624100946455,6
-40.965213276918604,53.40857642328339,27.700821670009393,61.55138989593516,31.749748836309465,67.81050381818118,6
-45.12545970150535,50.51411499442716,34.07362511461497,64.92512888948963,1.9275229148007043,93.75909801073543,6
