x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
63.58101114248786,51.58378101304056,-171.6560292118347,63.58101114248786,51.58378101304056,-171.6560292118347,1
4.478082774516551,114.23421026255734,-145.3947408658352,4.478082774516551,114.23421026255734,-145.3947408658352,1
-54.01719288385535,54.91909236757204,-175.427279152751,-54.01719288385535,54.91909236757204,-175.427279152751,1
-8.194354486857748,107.35294041740364,-176.28017177890905,25.61920019257228,101.75543805523357,-175.78438630398733,2
-10.99907713772091,111.21175780829628,-168.449246140407,24.478331670873708,108.2298987923395,-167.5198780805663,2
-29.89387281601727,105.51247980561867,-144.75444769729614,38.659874215296476,101.48861166183073,-142.59320982412123,2
-29.89387281601727,105.51247980561867,-144.75444769729614,38.659874215296476,101.48861166183073,-142.59320982412123,3
-27.381887558416015,111.5396737315647,-131.69953064386706,33.40291596035818,109.11554385127151,-129.68513637077209,3
-26.1170915846767,116.88155810983375,-114.54155426953557,25.686024310182027,117.72993353446049,-112.62132190652451,3
-32.32118768419627,113.8376048914664,-105.59743476886268,28.4264243431387,116.93196800636369,-98.99871595018337,3
-32.32118768419627,113.8376048914664,-105.59743476886268,28.4264243431387,116.93196800636369,-98.99871595018337,3
-29.89387281601727,105.51247980561867,-144.75444769729614,38.659874215296476,101.48861166183073,-142.59320982412123,4
-58.12405285855475,90.0975595659147,-122.49242836864624,55.5993246855691,92.53258436185718,-123.92510617025998,4
-58.12405285855475,90.0975595659147,-122.49242836864624,55.5993246855691,92.53258436185718,-123.92510617025998,5
-64.65033431397259,81.0061840385933,-108.43773889688305,56.35315677732837,92.82631082784887,-104.16144770292253,5
-70.10659212756175,70.53918404265939,-97.8921670635273,56.312618002909204,87.80965737513657,-88.08075998859707,5
-58.12405285855475,90.0975595659147,-122.49242836864624,55.5993246855691,92.53258436185718,-123.92510617025998,6
-67.90029616300583,70.87629571916631,-116.76402377972634,63.65356550696469,83.84037447910937,-110.95682231747035,6
-73.80750509288103,56.24819155140326,-105.63966112093661,72.3505383086839,66.31964299854414,-92.31332266333311,6
