x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
-56.70815183315074,-76.43911691167315,22.659300783971457,-56.24649468371388,-76.69687118503452,23.363522582084638,1
-0.15159838947374737,-106.66396906857108,19.313081416359775,-0.3543405133315787,-106.79866265691942,19.38036364634291,1
53.83053049481464,-78.89108162428354,23.898434326116384,53.46750749231376,-79.38151259656502,24.224744824081622,1
23.533346610979862,-96.72899666677534,40.40040501043022,-24.138855715033742,-95.98375785969807,39.861976818333005,3
26.83740966501901,-100.8905383644231,45.48684635912116,-23.776096629380675,-99.17757953368653,41.76705035248794,5
28.067642633649257,-99.12466954652467,67.54762188494682,-31.091580053122698,-96.6845120169508,62.11555847701523,5
32.294283197303855,-94.65171993297156,79.12026370737807,-35.808230490048686,-91.23701239785069,76.68134790449736,5
33.7816209895291,-84.35441152259708,89.5605945820893,-37.647918959012486,-81.67020009849324,88.58699179325974,5
38.69735901498811,-71.3777625590466,98.0824207966891,-35.39496581883634,-71.1525232986514,100.33976550554735,5
26.83740966501901,-100.8905383644231,45.48684635912116,-23.776096629380675,-99.17757953368653,41.76705035248794,6
34.35299162323068,-94.25765421331505,74.99974101412549,-35.13065467671021,-94.69298516631841,64.12626517076804,6
40.41478975464253,-77.97708629152885,89.75268011174657,-40.5363244784503,-89.70238083284596,77.11331226243904,6
43.759694982857894,-57.37841816305735,104.75717202208303,-40.61018293025916,-80.4774189327483,88.09496672753863,6
42.03858831101758,-37.4526266084456,116.6934274544332,-40.10319850927016,-68.15218970551845,99.66236365092269,6
26.83740966501901,-100.8905383644231,45.48684635912116,-23.776096629380675,-99.17757953368653,41.76705035248794,7
46.69043620036405,-85.4748025947103,70.552837231522,-45.87639887851299,-84.6221111659973,68.76311750280067,7
54.61608286459099,-69.65119166132285,82.56016420477508,-50.80178994645763,-71.76830659333191,81.5572846416002,7
62.01003650340266,-46.04922128108018,91.68435282334559,-57.199524919053886,-54.27336442637346,92.61651562097653,7
64.06000697049478,-25.475495619972577,95.39090002600373,-56.36461428797338,-34.15096324270874,104.017452932082,7
