x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
58.99010436526129,22.34927316381554,-65.30150933165368,58.27436503900117,23.385614153085065,-65.3623562773829,1
8.347329309233146,14.684533915466638,-101.72212108172386,7.826278735224037,15.794496417424384,-101.70027998347814,1
-42.79463162276653,15.91091170549064,-70.0722790042986,-43.407499929620656,16.562988642136872,-70.22652542126781,1
-16.931665963020748,29.40237845979036,-91.364250491468,32.7179326852704,40.65481663417941,-85.32542110861925,3
-17.813596527499726,29.77104017079543,-91.01592881215913,33.31813276861595,41.43358640830026,-73.41410565696287,5
-18.956110026428462,44.99000750096923,-95.17765174477597,40.234828331499216,63.52789091774214,-84.39861460112814,5
-21.371370429073636,58.73713565727507,-87.990932654571,44.15868791958951,79.9217403719042,-74.97443173590204,5
-20.439758643672405,69.1645248588868,-84.86406890163693,43.90002474868896,89.53297006612073,-68.70319727217566,5
-20.313358460641382,79.5479143767872,-78.9385367522612,43.728303827273805,97.58403149220923,-60.68665389871978,5
-17.813596527499726,29.77104017079543,-91.01592881215913,33.31813276861595,41.43358640830026,-73.41410565696287,6
-29.490997433113705,57.03856103218114,-83.49553373587088,41.27194885694763,66.40341097595157,-81.9857333316645,6
-33.080686862595314,68.22504658081927,-77.45820204629325,48.561299592374326,78.75889260826449,-71.87660022543258,6
-35.44574561305126,80.71559717515534,-66.83695675079127,50.348804032803116,91.47807332012901,-60.86455878733494,6
-36.44755632814656,88.51013883923962,-58.46956181879631,45.60135491641006,110.40684552428532,-37.97046974080547,6
-17.813596527499726,29.77104017079543,-91.01592881215913,33.31813276861595,41.43358640830026,-73.41410565696287,7
-39.07847984918624,56.82511675184112,-77.89331813927959,49.8189985883522,61.12064706101047,-75.26413264746043,7
-45.222395435434464,71.81130294889343,-61.70589674406233,55.019877889721556,76.38291807835081,-65.9269816914225,7
-46.730371592456436,84.28258661751275,-44.09148651531265,56.932198808619944,89.5934112769698,-53.05197712511699,7
-47.293507014421635,94.96375444308748,-25.895582757916173,55.75776541965479,100.06628294588805,-34.05945836242381,7
