x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
71.49564918630307,11.642784306830805,-170.15216477139714,71.32518947804937,11.470800940579863,-170.3937691579365,1
-3.818400450508989,76.61148530903694,-162.37142959471026,-4.052325774667793,76.29268259337209,-162.59991246321874,1
-64.64963618800854,2.5019282708927904,-178.32521341419314,-64.63329408742055,2.521039257025251,-178.183439876615,1
-13.0502575360548,51.24150591726806,-176.438102703277,32.3640215532061,50.74964031893006,-169.8949439060379,2
-26.407635495278157,57.77525386054447,-164.87025340022214,33.48304272477793,56.81180860009522,-162.64589766612409,2
-26.407635495278157,57.77525386054447,-164.87025340022214,32.457950108634066,58.03426658697151,-162.22987856962783,2
-26.407635495278157,57.77525386054447,-164.87025340022214,32.457950108634066,58.03426658697151,-162.22987856962783,3
-26.407635495278157,57.77525386054447,-164.87025340022214,28.709136259042765,70.30491299586544,-155.5354600915963,3
-26.407635495278157,57.77525386054447,-164.87025340022214,24.1237059073012,75.77226102736364,-146.08557942611694,3
-26.407635495278157,57.77525386054447,-164.87025340022214,20.550764197719275,77.98712081073273,-139.62580883808954,3
-26.407635495278157,57.77525386054447,-164.87025340022214,16.56967827804297,81.51685248256382,-131.70783794808068,3
-26.407635495278157,57.77525386054447,-164.87025340022214,32.457950108634066,58.03426658697151,-162.22987856962783,4
-48.889135906537604,58.23259263461881,-152.47375546313242,44.67423805699724,63.32788768509488,-102.12229326342725,4
-48.889135906537604,58.23259263461881,-152.47375546313242,44.67423805699724,63.32788768509488,-102.12229326342725,5
-49.37696032058784,58.30485492626059,-138.4692412504843,39.31237450889307,64.26232640436848,-87.6628967282521,5
-54.299748948205036,54.29628342235594,-120.93158158689504,29.88988146195325,65.01891391184608,-76.0690528849058,5
-48.889135906537604,58.23259263461881,-152.47375546313242,44.67423805699724,63.32788768509488,-102.12229326342725,6
-55.62656110715895,53.07517253163712,-146.11017880551347,50.94034294682302,55.17331476512595,-95.02742626096622,6
-59.55314757979528,46.81968531516526,-141.03463514030224,57.14858352575686,42.77652694791925,-83.75409877440597,6
