x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
70.66561415536924,46.81198552643737,-122.11096561330982,70.66561415536924,46.81198552643737,-122.11096561330982,1
5.300048469117658,108.94468627623601,-104.13307724864632,5.300048469117658,108.94468627623601,-104.13307724864632,1
-68.43991198743247,56.37646876129149,-130.16252757261418,-68.43991198743247,56.37646876129149,-130.16252757261418,1
-6.660162995011542,106.43254122378589,-126.93012938195432,13.313608485930438,107.68224365211836,-128.6533721587356,2
-7.386782498699676,108.23060894035349,-126.26528535250279,14.438564511410792,109.26393361026653,-117.0855863370224,2
-18.849990236504162,108.98730850025034,-113.7827537128076,31.030164133940538,102.78328831171746,-112.84929804654163,2
-6.660162995011542,106.43254122378589,-126.93012938195432,31.030164133940538,102.78328831171746,-112.84929804654163,3
-9.271132499401023,111.05449927309483,-122.65471928144039,41.2688203980158,99.07243068010952,-96.04586484067417,3
-9.677339522642296,112.1359731455041,-116.074920705681,49.39852400065108,88.43787786080308,-82.88101216293104,3
-10.380848621762368,113.72890601529237,-109.62428078150266,50.64625207538631,83.33178147832342,-62.553261564688626,3
-8.989953378885382,114.64610185239859,-103.22196330848266,49.82548433503586,73.10374109169307,-45.146312171820874,3
-18.849990236504162,108.98730850025034,-113.7827537128076,31.030164133940538,102.78328831171746,-112.84929804654163,4
-35.80939758194189,98.24574934386801,-96.94461514105768,56.8737557400725,78.44669390202041,-86.37417656554805,4
-35.96314439525216,95.72136274583424,-63.58919592916553,56.8737557400725,78.44669390202041,-86.37417656554805,4
-19.134409474298845,96.73450436965314,-49.549202552729334,59.44581058411976,64.12117036245303,-62.202742512176,4
-1.7875602082837416,98.48970077882935,-44.31669163205594,53.408813531519485,45.09056509969975,-33.72083230657073,4
-1.7875602082837416,98.48970077882935,-44.31669163205594,53.408813531519485,45.09056509969975,-33.72083230657073,5
7.8983013897935015,98.6815625090792,-43.632469372656175,44.04647767802514,42.480568108114824,-22.981055180843573,5
21.633237384543655,95.46807213856131,-42.72780785539936,36.9278539723059,33.66982973778673,-20.18487244253759,5
-1.7875602082837416,98.48970077882935,-44.31669163205594,53.408813531519485,45.09056509969975,-33.72083230657073,6
3.0253550479507902,94.79412510851559,-37.889700980989915,54.82597158545853,37.585472913542816,-28.34898048361043,6
