x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
-58.06495229775197,-85.10077546555675,24.319586387437027,-59.171725697830595,-86.59996292816157,26.09337715380346,1
0.44656340120701543,-115.786004060268,13.705180697960174,-1.5421347618176355,-117.28957816782327,17.012004373252182,1
55.113385579841264,-85.23876926723176,21.527947061510915,53.68723343456003,-86.59937859547279,24.281018527058677,1
21.98849927784363,-103.33781486171983,31.334169136722778,-28.78571705951424,-106.99363515261865,37.44655242786534,3
21.197203623924622,-98.54883097112526,36.00914422582372,-25.844118064362533,-105.11711911515079,35.394777449255855,5
21.047241537227876,-115.30345195773992,38.272421340417765,-29.357383114307083,-115.61071236850825,49.95714336183782,5
23.003245609692783,-115.5219444944558,49.69489887289295,-31.70227091939182,-111.9653299565386,60.50513327945089,5
22.35384771171067,-113.96789154909612,58.90083534633851,-33.732934026620455,-110.36011713356692,70.32112376579042,5
22.35585348635925,-110.59134288122226,69.1060563571911,-36.7725219485161,-107.59692744264368,77.49472817480554,5
21.197203623924622,-98.54883097112526,36.00914422582372,-25.844118064362533,-105.11711911515079,35.394777449255855,6
30.942882652052447,-108.27008746430317,50.030163305568095,-33.62848357659948,-110.86633028673407,53.02506515242271,6
34.945340300643295,-104.2077812734064,62.2748230833095,-38.5231538144339,-107.47577533803133,67.86254898536035,6
35.29217688681473,-100.18352775813105,75.7312504798099,-41.57257635156151,-103.79108510052907,75.46625603677373,6
37.93563282687262,-95.4224612462711,85.43033978513222,-38.80593244793232,-95.0254866135403,97.78607406415496,6
21.197203623924622,-98.54883097112526,36.00914422582372,-25.844118064362533,-105.11711911515079,35.394777449255855,7
45.702913437800106,-94.99650846907139,61.84303421958053,-50.60996348014555,-97.78950575782505,68.24340097029672,7
51.548362310128454,-75.9528231274902,84.62414529283247,-56.93435872645381,-84.24360220995658,81.7599108445327,7
51.72414545457991,-51.47697141181979,105.58318426862145,-61.121103306699695,-65.34757931105202,102.13555257415328,7
44.26396451723576,-31.416970530806566,124.44629852305559,-59.61239730416793,-33.05195702812699,121.98246155758342,7
