x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
60.952198839059065,6.766417773716569,-3.4594378099734513,60.50162169571439,7.213123421936672,-2.7645229650150327,1
8.099739514372743,82.05338057554962,26.264429895084362,8.16151870550533,82.3163354086081,26.18347541828271,1
-70.69393606003396,15.487216029992794,1.5316340341432806,-70.67627840404035,15.171066455436005,1.3565443608544,1
-10.71447490165275,52.62984758357962,-3.092466328601546,15.658200179237724,49.61925440937128,-3.212453899579387,2
-19.48118108839853,62.52924343171597,8.580173318332314,28.401618725138178,57.72337717771842,6.070305243022531,2
-18.855114967326557,66.72939308863079,12.270596408110052,30.86740873550957,58.838328477552494,7.420453988069042,2
-18.855114967326557,66.72939308863079,12.270596408110052,30.86740873550957,58.838328477552494,7.420453988069042,3
-19.714113903638662,71.87851836250692,18.55698781505761,27.942609124296553,63.540755215701836,11.96688969162689,3
-20.078212597049287,74.26451582052621,23.310360150755955,27.81407542628739,67.28248229606598,15.596835476972174,3
-21.87079726234427,77.3662073858377,32.088152746928685,27.95404624928267,73.47267996513733,20.455392587528138,3
-22.877006009548552,81.04547948128533,38.853533721028384,24.179937316969244,79.06620556567972,31.5376718988029,3
-18.855114967326557,66.72939308863079,12.270596408110052,30.86740873550957,58.838328477552494,7.420453988069042,4
-50.50037513371984,60.480975492318805,42.45966580091148,44.75421917063346,57.82896267960487,16.393896222511117,4
-50.50037513371984,60.480975492318805,42.45966580091148,44.75421917063346,57.82896267960487,16.393896222511117,5
-59.643890553222946,53.68675365038578,72.63052280060424,62.23456586097461,49.15488459259768,57.79019024282141,5
-48.592861356459196,52.14125250136942,99.1078172383043,68.30551353572957,14.56667013960714,95.23805290899134,5
-50.50037513371984,60.480975492318805,42.45966580091148,44.75421917063346,57.82896267960487,16.393896222511117,6
-67.00330488856119,37.99409240496817,70.87552951931,53.30298931263803,53.41990045197679,26.87739924879358,6
-67.6484901995023,20.683653836609096,96.34563112345779,63.139198822730975,51.6982334507486,40.35169284624946,6
