x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
73.44620187361227,43.54462759348286,-122.97269549030248,74.33188856218501,43.014797125212084,-123.23720978968356,1
-5.124596034514411,109.92950403909066,-103.53381225793312,-4.151683764042389,112.24402145480911,-104.28926181038588,1
-67.88110336342612,56.21662239363678,-130.5763283899005,-67.52615255609703,56.64951373367089,-129.9828299888076,1
-9.702301142502563,107.15103085610372,-125.383814031977,12.009435720341088,109.85703757501233,-126.61291348924593,2
-18.89474944666938,108.35015063266184,-111.60279082298823,13.89314647249492,108.33692494471074,-114.58653411208435,2
-8.154113858177254,106.59215881446181,-125.05795261400208,30.43983750735768,101.83318225609389,-110.73010288657865,2
-8.154113858177254,106.59215881446181,-125.05795261400208,30.43983750735768,101.83318225609389,-110.73010288657865,3
-9.158957176644662,109.50353468128111,-119.3269163205003,42.31085015119447,100.08408092247032,-94.6004060907742,3
-8.562828497964574,111.39753045944269,-113.81645715535255,50.960328417650686,88.75643847485173,-81.61183853822978,3
-9.154113455009224,112.70934245225106,-107.82029409093403,52.80159384668434,81.52026560442147,-62.207597130251585,3
-8.232891676484314,114.80046149988755,-100.41052381828841,52.08700781183808,71.87905954727557,-43.253593498763706,3
-8.154113858177254,106.59215881446181,-125.05795261400208,30.43983750735768,101.83318225609389,-110.73010288657865,4
-1.539209185530808,97.20229219013385,-41.956011899484864,53.45884512206845,41.759454035959294,-33.613475733043884,4
-1.539209185530808,97.20229219013385,-41.956011899484864,53.45884512206845,41.759454035959294,-33.613475733043884,5
7.426934386871153,96.385354802383,-40.12573168499017,46.73858709626177,38.256695468669335,-23.63867886614691,5
22.293463984725037,94.19434888698316,-40.32677087225768,37.847250689043534,30.70039815968545,-19.681569951558025,5
-1.539209185530808,97.20229219013385,-41.956011899484864,53.45884512206845,41.759454035959294,-33.613475733043884,6
3.685969572285728,92.96818850792693,-35.950135991910315,55.08591777889805,35.301224617804394,-28.339972774679637,6
14.091868906340096,83.92373308374744,-27.710716003855374,52.98030385526539,27.301223751527345,-29.409696638193367,6
